date,high,low,close
4/2/2013,"1,211.25","1,200.90","1,210.08"
6/3/2013,"1,222.66","1,202.39","1,209.71"
3/18/2013,"1,211.85","1,194.83","1,209.67"
3/12/2013,"1,219.50","1,208.30","1,208.52"
3/6/2013,"1,221.00","1,208.10","1,208.39"
9/20/2007,"1,220.31","1,200.27","1,208.32"
5/7/2013,"1,215.14","1,207.19","1,208.10"
3/7/2013,"1,213.33","1,206.07","1,208.09"
6/4/2013,"1,220.00","1,205.47","1,207.56"
10/17/2007,"1,213.86","1,198.45","1,206.86"
5/6/2013,"1,207.20","1,200.00","1,205.17"
2/22/2013,"1,207.36","1,191.26","1,205.10"
10/16/2007,"1,211.68","1,192.43","1,203.95"
3/4/2013,"1,203.64","1,190.37","1,203.47"
4/3/2013,"1,210.36","1,201.01","1,203.38"
5/3/2013,"1,208.61","1,190.94","1,203.34"
3/20/2013,"1,205.83","1,198.05","1,203.10"
3/28/2013,"1,203.44","1,192.75","1,201.19"
2/20/2013,"1,201.28","1,191.68","1,200.54"
2/25/2013,"1,212.32","1,197.90","1,199.44"
2/28/2013,"1,200.00","1,192.52","1,199.40"
3/1/2013,"1,203.76","1,189.77","1,199.21"
4/30/2013,"1,204.04","1,198.33","1,198.99"
9/24/2007,"1,212.75","1,198.50","1,198.50"
4/29/2013,"1,200.20","1,188.38","1,198.11"
9/5/2007,"1,228.60","1,197.64","1,197.64"
9/26/2007,"1,199.10","1,185.43","1,196.66"
9/13/2007,"1,198.78","1,170.84","1,196.63"
3/22/2013,"1,196.98","1,179.75","1,196.43"
3/19/2013,"1,210.19","1,195.39","1,195.98"
3/25/2013,"1,206.78","1,191.50","1,195.58"
4/11/2013,"1,197.37","1,190.44","1,195.53"
7/10/2013,"1,197.34","1,185.81","1,195.31"
3/26/2013,"1,199.91","1,192.35","1,194.99"
4/25/2013,"1,198.33","1,174.66","1,194.86"
7/9/2013,"1,194.77","1,185.18","1,194.75"
4/26/2013,"1,196.55","1,186.75","1,194.66"
3/27/2013,"1,200.20","1,185.06","1,194.49"
5/2/2013,"1,197.10","1,186.79","1,194.42"
2/27/2013,"1,194.13","1,178.53","1,194.07"
6/18/2013,"1,198.12","1,183.40","1,193.95"
2/19/2013,"1,193.80","1,183.79","1,193.77"
4/10/2013,"1,194.67","1,175.73","1,193.66"
6/7/2013,"1,197.98","1,175.53","1,192.98"
6/10/2013,"1,197.17","1,188.91","1,192.86"
6/17/2013,"1,196.45","1,180.23","1,191.39"
9/6/2007,"1,207.81","1,184.91","1,190.67"
2/21/2013,"1,195.14","1,184.56","1,188.95"
3/21/2013,"1,198.48","1,183.63","1,187.72"
10/18/2007,"1,210.03","1,183.43","1,187.36"
2/18/2013,"1,186.45","1,181.09","1,185.98"
2/13/2013,"1,186.02","1,176.64","1,185.46"
4/12/2013,"1,192.40","1,183.34","1,185.33"
6/5/2013,"1,205.17","1,182.77","1,185.04"
6/11/2013,"1,190.97","1,178.54","1,184.62"
9/25/2007,"1,198.25","1,177.03","1,184.49"
2/15/2013,"1,187.52","1,180.56","1,183.43"
10/31/2007,"1,183.95","1,162.87","1,183.20"
4/4/2013,"1,201.46","1,179.82","1,183.01"
2/14/2013,"1,184.55","1,176.98","1,182.91"
7/8/2013,"1,186.96","1,173.52","1,182.64"
2/26/2013,"1,191.67","1,180.76","1,180.90"
9/12/2007,"1,180.60","1,162.61","1,180.60"
9/14/2007,"1,196.14","1,173.39","1,179.76"
1/18/2011,"1,180.59","1,172.48","1,179.29"
9/18/2007,"1,180.61","1,155.17","1,178.97"
4/15/2013,"1,186.94","1,168.57","1,177.61"
6/14/2013,"1,185.21","1,174.42","1,177.59"
6/12/2013,"1,192.91","1,176.53","1,177.26"
4/24/2013,"1,176.91","1,161.05","1,176.91"
1/3/2011,"1,177.00","1,161.12","1,176.85"
10/29/2007,"1,183.87","1,172.61","1,176.62"
2/1/2013,"1,178.87","1,167.53","1,176.11"
2/12/2013,"1,176.68","1,166.37","1,175.98"
4/9/2013,"1,178.40","1,169.38","1,175.62"
2/5/2013,"1,175.54","1,156.82","1,175.54"
10/23/2007,"1,179.08","1,147.63","1,175.39"
7/4/2013,"1,178.30","1,158.83","1,175.22"
2/8/2013,"1,175.64","1,165.52","1,175.05"
6/19/2013,"1,192.21","1,174.16","1,174.84"
2/6/2013,"1,181.03","1,168.67","1,174.79"
1/13/2011,"1,179.84","1,171.08","1,174.43"
1/11/2011,"1,175.03","1,154.88","1,174.36"
1/12/2011,"1,178.06","1,172.77","1,174.10"
1/26/2011,"1,176.29","1,156.31","1,173.85"
5/11/2011,"1,175.08","1,167.15","1,173.79"
6/13/2013,"1,174.03","1,155.94","1,173.57"
5/16/2011,"1,173.48","1,158.83","1,173.48"
1/30/2013,"1,173.38","1,162.97","1,173.38"
10/26/2007,"1,181.42","1,157.97","1,173.31"
1/14/2011,"1,174.47","1,163.05","1,173.28"
4/23/2013,"1,172.79","1,143.83","1,172.79"
10/25/2007,"1,179.85","1,159.95","1,172.48"
9/11/2007,"1,173.97","1,148.29","1,172.42"
2/11/2013,"1,176.28","1,166.26","1,171.01"
10/30/2007,"1,175.80","1,164.10","1,170.35"
10/19/2007,"1,187.06","1,167.55","1,169.69"
1/17/2011,"1,176.18","1,163.55","1,169.53"
1/31/2013,"1,182.12","1,168.25","1,169.17"
4/5/2013,"1,184.80","1,162.07","1,168.79"
11/1/2007,"1,187.42","1,156.60","1,168.49"
5/10/2011,"1,167.72","1,158.46","1,167.53"
7/5/2013,"1,186.33","1,164.84","1,167.52"
4/16/2013,"1,177.20","1,164.40","1,167.48"
5/20/2011,"1,173.12","1,163.76","1,167.07"
5/13/2011,"1,171.84","1,164.42","1,166.54"
5/12/2011,"1,169.09","1,161.23","1,166.53"
5/19/2011,"1,168.95","1,160.04","1,166.15"
12/21/2010,"1,166.49","1,158.23","1,166.00"
1/4/2011,"1,181.56","1,165.78","1,165.88"
1/27/2011,"1,173.28","1,165.21","1,165.71"
2/7/2013,"1,177.06","1,163.65","1,165.71"
7/1/2013,"1,165.98","1,150.39","1,165.64"
12/29/2010,"1,165.90","1,160.68","1,165.11"
4/8/2013,"1,177.83","1,162.09","1,164.85"
5/2/2011,"1,167.10","1,158.84","1,163.46"
12/22/2010,"1,169.46","1,161.33","1,163.27"
11/6/2007,"1,171.86","1,159.83","1,163.21"
4/29/2011,"1,163.06","1,154.66","1,162.84"
1/29/2013,"1,161.97","1,155.74","1,161.97"
4/28/2011,"1,161.46","1,148.43","1,161.46"
7/2/2013,"1,167.34","1,153.88","1,161.38"
2/4/2013,"1,177.41","1,160.48","1,161.19"
6/27/2013,"1,163.34","1,144.07","1,161.00"
9/17/2007,"1,179.64","1,154.74","1,160.75"
12/23/2010,"1,162.23","1,156.27","1,160.55"
12/27/2010,"1,161.60","1,154.81","1,160.28"
1/28/2013,"1,162.49","1,157.66","1,160.25"
9/7/2007,"1,193.23","1,154.79","1,159.95"
12/28/2010,"1,163.42","1,158.05","1,159.80"
6/1/2011,"1,161.49","1,151.48","1,159.47"
1/7/2011,"1,164.96","1,152.03","1,159.45"
10/24/2007,"1,183.20","1,154.32","1,158.83"
1/25/2013,"1,158.50","1,144.71","1,158.50"
5/18/2011,"1,165.43","1,157.00","1,158.06"
5/6/2011,"1,159.33","1,140.38","1,157.83"
5/17/2011,"1,171.46","1,157.68","1,157.68"
11/5/2007,"1,159.15","1,143.66","1,157.55"
5/9/2011,"1,160.96","1,150.19","1,157.13"
4/6/2011,"1,157.61","1,145.41","1,156.52"
12/15/2010,"1,159.10","1,148.38","1,156.40"
12/14/2010,"1,155.84","1,143.81","1,155.84"
1/19/2011,"1,182.56","1,153.60","1,155.64"
12/30/2010,"1,165.59","1,155.57","1,155.57"
7/3/2013,"1,154.73","1,141.90","1,154.54"
4/27/2011,"1,162.40","1,149.25","1,154.47"
12/20/2010,"1,160.39","1,149.13","1,154.19"
5/3/2011,"1,162.00","1,146.72","1,153.87"
12/16/2010,"1,157.91","1,149.90","1,153.85"
4/26/2011,"1,153.91","1,139.04","1,153.46"
11/2/2007,"1,167.51","1,148.13","1,153.22"
12/17/2010,"1,156.72","1,148.37","1,153.13"
1/25/2011,"1,156.49","1,148.66","1,152.69"
1/10/2011,"1,160.42","1,149.38","1,152.61"
5/25/2011,"1,152.48","1,126.05","1,151.92"
1/28/2011,"1,168.13","1,151.80","1,151.80"
1/5/2011,"1,167.09","1,149.21","1,151.80"
4/8/2011,"1,152.99","1,145.20","1,151.37"
5/31/2011,"1,158.40","1,148.96","1,151.36"
4/4/2011,"1,152.73","1,141.92","1,151.27"
6/28/2013,"1,166.36","1,150.26","1,151.00"
1/21/2011,"1,156.69","1,138.42","1,150.84"
11/7/2007,"1,171.22","1,143.20","1,150.38"
12/3/2010,"1,149.80","1,135.13","1,149.56"
4/5/2011,"1,151.63","1,144.56","1,149.13"
5/27/2011,"1,152.52","1,141.95","1,149.12"
12/7/2010,"1,157.22","1,144.62","1,148.98"
5/5/2011,"1,153.06","1,139.89","1,148.83"
1/24/2011,"1,158.59","1,138.41","1,148.74"
4/11/2011,"1,152.54","1,145.98","1,148.69"
5/4/2011,"1,160.91","1,146.44","1,148.64"
4/17/2013,"1,171.06","1,146.52","1,147.48"
4/19/2013,"1,153.99","1,143.46","1,147.31"
1/31/2011,"1,150.29","1,139.65","1,147.22"
9/10/2007,"1,168.96","1,143.45","1,147.20"
1/24/2013,"1,146.93","1,137.84","1,146.93"
2/1/2011,"1,156.20","1,141.77","1,146.79"
4/18/2013,"1,155.47","1,140.69","1,146.65"
5/30/2011,"1,155.31","1,143.79","1,146.41"
12/13/2010,"1,150.39","1,141.24","1,146.15"
10/22/2007,"1,167.98","1,137.67","1,145.87"
12/8/2010,"1,150.22","1,142.84","1,145.63"
4/1/2011,"1,146.70","1,133.63","1,145.60"
4/7/2011,"1,154.65","1,144.27","1,145.56"
12/2/2010,"1,145.51","1,129.72","1,145.51"
11/8/2007,"1,151.70","1,128.82","1,145.49"
6/26/2013,"1,147.82","1,128.77","1,144.78"
12/6/2010,"1,149.93","1,141.07","1,144.44"
4/22/2013,"1,158.29","1,142.81","1,143.30"
1/21/2013,"1,143.63","1,135.01","1,143.09"
4/21/2011,"1,144.62","1,137.60","1,141.13"
1/23/2013,"1,141.99","1,136.75","1,140.82"
4/20/2011,"1,141.59","1,125.25","1,140.58"
2/7/2011,"1,148.66","1,136.70","1,140.50"
5/26/2011,"1,157.52","1,139.92","1,140.40"
2/11/2011,"1,140.41","1,117.90","1,139.97"
2/4/2011,"1,146.26","1,133.38","1,139.31"
12/10/2010,"1,139.16","1,133.68","1,139.16"
1/22/2013,"1,142.96","1,135.33","1,139.15"
2/3/2011,"1,144.25","1,126.59","1,138.72"
6/20/2013,"1,163.66","1,137.12","1,138.60"
3/30/2011,"1,140.86","1,136.08","1,138.06"
4/13/2011,"1,141.42","1,134.47","1,137.87"
5/23/2011,"1,154.68","1,137.69","1,137.69"
1/4/2013,"1,136.77","1,126.38","1,136.77"
1/20/2011,"1,157.32","1,136.42","1,136.42"
1/17/2013,"1,137.73","1,129.44","1,136.20"
7/7/2011,"1,137.01","1,120.21","1,135.15"
1/18/2013,"1,141.17","1,133.46","1,135.02"
5/24/2011,"1,146.16","1,134.97","1,134.97"
3/31/2011,"1,138.75","1,131.90","1,134.87"
2/9/2011,"1,137.51","1,130.63","1,134.83"
12/1/2010,"1,134.35","1,111.77","1,134.27"
2/14/2011,"1,146.08","1,134.05","1,134.05"
6/3/2011,"1,146.99","1,129.34","1,133.67"
12/9/2010,"1,151.30","1,131.12","1,133.52"
1/14/2013,"1,138.07","1,130.78","1,132.84"
2/8/2011,"1,144.70","1,127.63","1,132.83"
1/11/2013,"1,132.28","1,126.66","1,132.28"
3/28/2011,"1,132.42","1,122.25","1,132.27"
4/12/2011,"1,143.94","1,128.90","1,131.72"
12/11/2007,"1,136.59","1,120.45","1,131.58"
12/10/2007,"1,136.82","1,114.05","1,130.90"
3/29/2011,"1,131.22","1,123.54","1,130.71"
1/16/2013,"1,130.65","1,123.74","1,130.62"
2/2/2011,"1,153.66","1,120.68","1,130.42"
1/3/2013,"1,130.89","1,126.10","1,130.40"
1/7/2013,"1,137.37","1,130.13","1,130.13"
1/2/2013,"1,129.96","1,116.62","1,129.96"
4/14/2011,"1,135.39","1,122.90","1,129.88"
12/12/2007,"1,137.09","1,111.52","1,129.88"
6/25/2013,"1,133.21","1,117.88","1,129.25"
6/7/2011,"1,137.74","1,126.65","1,128.86"
2/28/2011,"1,131.85","1,111.96","1,128.66"
2/16/2011,"1,133.32","1,125.60","1,128.00"
1/9/2013,"1,128.66","1,118.98","1,127.67"
1/15/2013,"1,133.97","1,125.39","1,127.51"
7/5/2011,"1,128.49","1,120.71","1,127.26"
3/25/2011,"1,129.84","1,120.51","1,127.10"
3/24/2011,"1,127.08","1,108.54","1,127.08"
2/10/2011,"1,135.03","1,122.32","1,127.00"
1/10/2013,"1,131.27","1,125.40","1,126.87"
3/9/2011,"1,136.24","1,123.62","1,126.58"
11/12/2007,"1,129.57","1,103.37","1,126.00"
7/4/2011,"1,127.53","1,117.50","1,125.91"
2/15/2011,"1,137.58","1,119.53","1,125.85"
1/8/2013,"1,133.28","1,124.32","1,125.39"
4/15/2011,"1,131.12","1,121.44","1,123.81"
3/16/2012,"1,127.54","1,117.10","1,123.35"
3/8/2011,"1,128.47","1,119.08","1,122.89"
11/14/2007,"1,138.93","1,107.61","1,121.57"
3/19/2012,"1,122.44","1,114.93","1,121.39"
3/15/2012,"1,121.10","1,112.32","1,121.10"
7/8/2011,"1,142.11","1,119.36","1,120.58"
11/13/2007,"1,125.85","1,104.97","1,120.29"
12/7/2007,"1,120.86","1,105.84","1,119.70"
3/1/2011,"1,134.51","1,119.16","1,119.16"
3/10/2011,"1,130.16","1,116.04","1,118.99"
7/6/2011,"1,127.77","1,115.16","1,118.86"
7/1/2011,"1,119.90","1,104.13","1,118.05"
3/7/2011,"1,127.54","1,105.50","1,117.98"
2/18/2011,"1,119.04","1,105.75","1,117.23"
4/19/2011,"1,124.75","1,109.50","1,116.84"
2/25/2011,"1,118.97","1,101.48","1,116.79"
10/21/2010,"1,118.35","1,096.94","1,116.63"
3/14/2012,"1,117.81","1,109.57","1,115.66"
6/30/2011,"1,118.65","1,102.04","1,115.23"
11/9/2007,"1,152.84","1,111.55","1,115.09"
9/14/2012,"1,119.19","1,102.04","1,114.98"
2/21/2011,"1,124.73","1,108.95","1,113.98"
11/9/2010,"1,116.10","1,102.70","1,113.42"
3/23/2011,"1,114.72","1,101.47","1,113.27"
3/4/2011,"1,125.07","1,111.19","1,112.38"
2/22/2011,"1,115.97","1,100.76","1,112.35"
6/9/2011,"1,117.19","1,098.19","1,112.25"
6/24/2013,"1,129.34","1,108.96","1,112.14"
2/20/2012,"1,112.80","1,100.31","1,111.96"
11/25/2010,"1,112.17","1,100.44","1,111.16"
12/27/2012,"1,114.05","1,104.07","1,110.91"
3/3/2011,"1,115.51","1,105.67","1,110.80"
2/17/2011,"1,131.26","1,103.98","1,110.69"
11/19/2010,"1,110.55","1,101.36","1,110.55"
10/25/2010,"1,117.65","1,107.61","1,110.38"
11/26/2010,"1,114.41","1,100.76","1,110.11"
10/22/2010,"1,119.19","1,109.95","1,109.96"
11/4/2010,"1,114.97","1,098.63","1,109.37"
12/11/2012,"1,109.56","1,101.99","1,108.96"
12/19/2012,"1,110.03","1,103.95","1,108.94"
9/17/2012,"1,112.65","1,106.19","1,108.53"
7/13/2011,"1,109.11","1,094.92","1,108.13"
12/20/2012,"1,109.20","1,101.91","1,108.07"
12/21/2012,"1,109.14","1,097.98","1,107.93"
12/18/2012,"1,108.75","1,103.10","1,107.48"
11/30/2010,"1,110.12","1,096.73","1,107.05"
3/21/2011,"1,107.45","1,100.06","1,106.92"
4/18/2011,"1,125.38","1,105.01","1,106.79"
11/30/2007,"1,112.40","1,098.14","1,106.71"
11/22/2010,"1,119.07","1,103.11","1,106.55"
6/14/2011,"1,111.53","1,097.88","1,106.49"
10/26/2010,"1,110.44","1,100.61","1,106.48"
9/19/2012,"1,108.53","1,101.67","1,106.43"
2/21/2012,"1,113.45","1,104.56","1,106.42"
11/10/2010,"1,112.42","1,101.73","1,106.34"
11/18/2010,"1,106.81","1,090.57","1,106.32"
3/13/2012,"1,106.24","1,098.63","1,106.12"
12/10/2012,"1,107.03","1,093.55","1,105.95"
3/22/2011,"1,110.89","1,098.18","1,105.94"
9/25/2012,"1,106.07","1,092.63","1,105.73"
11/8/2010,"1,107.80","1,099.35","1,105.31"
12/6/2007,"1,123.01","1,095.06","1,105.23"
3/2/2012,"1,106.75","1,096.91","1,105.11"
12/28/2012,"1,114.00","1,104.69","1,104.73"
3/20/2012,"1,116.07","1,100.73","1,104.62"
3/1/2012,"1,108.88","1,092.72","1,104.58"
11/29/2010,"1,121.38","1,100.75","1,104.35"
10/13/2010,"1,108.52","1,091.34","1,104.08"
11/15/2010,"1,104.73","1,088.87","1,104.04"
10/27/2010,"1,112.41","1,102.09","1,103.86"
3/2/2011,"1,112.66","1,103.02","1,103.61"
7/11/2011,"1,116.84","1,101.22","1,103.39"
12/12/2012,"1,109.98","1,102.22","1,103.35"
11/11/2010,"1,109.74","1,097.66","1,103.12"
6/8/2011,"1,127.50","1,102.96","1,102.96"
3/26/2012,"1,102.88","1,079.94","1,102.88"
11/15/2007,"1,125.11","1,094.19","1,102.59"
12/3/2007,"1,112.11","1,098.58","1,102.39"
2/24/2011,"1,108.91","1,085.06","1,102.30"
3/11/2011,"1,113.37","1,101.44","1,102.22"
2/28/2012,"1,102.46","1,092.92","1,102.17"
12/13/2007,"1,129.76","1,099.02","1,102.12"
12/5/2007,"1,103.64","1,079.93","1,101.87"
2/29/2012,"1,109.78","1,099.23","1,101.76"
12/17/2012,"1,102.41","1,094.80","1,101.71"
9/18/2012,"1,105.76","1,096.63","1,100.98"
9/20/2012,"1,102.68","1,095.42","1,100.23"
6/29/2011,"1,103.68","1,077.89","1,100.03"
2/24/2012,"1,102.14","1,091.43","1,100.01"
11/24/2010,"1,102.15","1,083.16","1,100.00"
9/21/2012,"1,106.41","1,097.52","1,099.89"
9/24/2012,"1,100.12","1,092.07","1,099.73"
2/17/2012,"1,101.56","1,092.19","1,099.55"
7/12/2011,"1,099.42","1,075.48","1,099.19"
11/29/2007,"1,105.09","1,089.46","1,099.11"
10/20/2010,"1,098.90","1,089.82","1,098.88"
11/5/2010,"1,111.64","1,094.01","1,098.69"
12/7/2012,"1,100.84","1,094.66","1,098.62"
10/14/2010,"1,109.31","1,096.20","1,098.43"
12/14/2012,"1,099.07","1,093.55","1,098.08"
2/23/2011,"1,109.00","1,090.16","1,098.07"
12/6/2012,"1,102.71","1,094.92","1,098.03"
12/14/2007,"1,110.34","1,087.30","1,097.69"
3/5/2012,"1,101.57","1,091.59","1,097.42"
10/18/2010,"1,100.27","1,087.15","1,097.30"
11/16/2007,"1,103.24","1,087.23","1,096.69"
11/2/2010,"1,097.97","1,088.44","1,096.59"
2/23/2012,"1,100.19","1,085.33","1,096.17"
2/22/2012,"1,108.19","1,087.51","1,096.06"
6/10/2011,"1,113.58","1,091.51","1,095.69"
9/24/2010,"1,095.73","1,071.17","1,095.59"
10/19/2010,"1,110.17","1,095.12","1,095.46"
3/27/2012,"1,110.01","1,093.34","1,095.42"
11/12/2010,"1,100.09","1,086.03","1,094.55"
10/15/2010,"1,101.51","1,089.81","1,094.52"
11/28/2007,"1,095.08","1,051.51","1,094.36"
7/20/2011,"1,094.41","1,084.51","1,093.59"
2/27/2012,"1,097.49","1,082.25","1,093.57"
10/5/2012,"1,098.72","1,085.55","1,093.54"
9/21/2010,"1,099.87","1,091.10","1,093.41"
9/20/2010,"1,092.49","1,080.05","1,092.49"
10/11/2010,"1,094.12","1,085.94","1,092.34"
3/12/2012,"1,094.44","1,084.38","1,092.31"
12/13/2012,"1,103.88","1,092.12","1,092.12"
6/21/2011,"1,092.32","1,070.92","1,092.07"
11/1/2010,"1,095.55","1,083.59","1,091.69"
10/28/2010,"1,106.11","1,088.83","1,091.65"
7/14/2011,"1,103.29","1,085.88","1,091.62"
3/14/2011,"1,101.87","1,089.27","1,091.56"
8/17/2012,"1,092.60","1,080.92","1,091.45"
3/18/2011,"1,093.86","1,081.20","1,091.37"
12/5/2012,"1,096.26","1,090.41","1,091.33"
3/8/2012,"1,091.31","1,071.62","1,091.31"
7/22/2011,"1,100.51","1,082.63","1,091.00"
9/28/2010,"1,094.67","1,077.93","1,090.77"
6/13/2011,"1,098.38","1,086.97","1,089.92"
10/12/2010,"1,091.07","1,077.14","1,089.89"
3/9/2012,"1,095.19","1,083.90","1,089.80"
11/3/2010,"1,102.70","1,087.92","1,089.47"
6/15/2011,"1,104.81","1,087.18","1,089.38"
10/29/2010,"1,090.37","1,079.60","1,089.32"
10/5/2010,"1,093.87","1,061.98","1,089.31"
10/6/2010,"1,096.88","1,087.09","1,089.08"
12/3/2012,"1,096.94","1,086.84","1,088.88"
11/23/2010,"1,103.53","1,087.42","1,088.81"
3/21/2012,"1,110.75","1,085.44","1,088.76"
12/4/2012,"1,090.06","1,085.16","1,088.60"
2/16/2012,"1,088.77","1,071.19","1,088.18"
9/26/2012,"1,097.09","1,085.49","1,088.16"
7/21/2011,"1,094.82","1,067.54","1,088.16"
9/30/2010,"1,100.73","1,079.88","1,087.71"
11/17/2010,"1,089.34","1,078.27","1,086.53"
4/2/2012,"1,086.47","1,064.04","1,086.47"
7/25/2011,"1,092.13","1,080.20","1,086.38"
9/13/2012,"1,086.71","1,080.81","1,086.30"
9/27/2010,"1,099.32","1,085.91","1,086.24"
11/30/2012,"1,090.94","1,083.25","1,085.85"
10/7/2010,"1,091.95","1,081.36","1,085.78"
9/12/2012,"1,087.95","1,073.46","1,085.76"
10/8/2010,"1,087.40","1,078.35","1,085.51"
10/1/2012,"1,086.64","1,069.35","1,085.14"
9/22/2010,"1,097.11","1,078.69","1,085.11"
9/29/2010,"1,092.74","1,079.23","1,085.09"
8/21/2012,"1,086.29","1,079.85","1,085.07"
11/29/2012,"1,085.03","1,074.22","1,085.03"
10/2/2012,"1,090.01","1,078.10","1,084.97"
3/23/2012,"1,084.57","1,068.27","1,084.29"
8/20/2012,"1,093.74","1,081.01","1,084.06"
3/28/2012,"1,096.84","1,081.27","1,083.92"
11/16/2010,"1,097.98","1,079.67","1,083.92"
8/9/2012,"1,085.28","1,075.99","1,083.67"
9/27/2012,"1,091.35","1,080.77","1,083.62"
6/17/2011,"1,093.77","1,067.84","1,083.44"
10/4/2012,"1,085.11","1,076.04","1,083.09"
10/18/2012,"1,083.57","1,072.49","1,082.72"
2/15/2012,"1,085.55","1,074.32","1,082.70"
9/14/2010,"1,084.61","1,074.48","1,082.49"
10/1/2010,"1,092.14","1,077.83","1,082.37"
9/17/2010,"1,089.68","1,076.87","1,081.98"
12/28/2007,"1,083.43","1,067.82","1,081.44"
12/4/2007,"1,104.20","1,076.30","1,081.22"
8/3/2012,"1,081.26","1,059.72","1,081.07"
9/13/2010,"1,081.87","1,071.18","1,080.72"
4/3/2012,"1,088.84","1,079.56","1,080.56"
10/3/2012,"1,084.20","1,076.85","1,080.24"
9/15/2010,"1,086.99","1,074.32","1,080.22"
8/8/2012,"1,079.95","1,069.65","1,079.95"
10/8/2012,"1,087.97","1,078.37","1,079.91"
7/15/2011,"1,086.85","1,077.11","1,079.64"
8/10/2012,"1,082.50","1,070.29","1,079.52"
8/14/2012,"1,083.39","1,074.01","1,079.46"
12/21/2007,"1,081.15","1,061.57","1,078.93"
2/3/2012,"1,083.15","1,062.88","1,078.66"
6/16/2011,"1,081.74","1,064.67","1,078.50"
9/16/2010,"1,084.17","1,074.57","1,078.19"
7/26/2011,"1,089.79","1,070.58","1,078.13"
8/16/2012,"1,078.34","1,071.71","1,078.04"
3/22/2012,"1,096.29","1,070.64","1,077.34"
8/13/2012,"1,079.55","1,071.53","1,077.27"
2/9/2012,"1,082.97","1,071.74","1,077.12"
11/20/2007,"1,093.14","1,051.69","1,076.95"
7/19/2011,"1,078.18","1,052.07","1,076.71"
9/11/2012,"1,076.64","1,060.44","1,076.57"
8/6/2012,"1,082.85","1,074.24","1,076.44"
8/7/2012,"1,077.96","1,063.29","1,075.70"
10/17/2012,"1,076.16","1,068.85","1,075.50"
3/17/2011,"1,078.18","1,061.02","1,075.33"
8/15/2012,"1,077.49","1,072.86","1,075.17"
2/8/2012,"1,084.59","1,071.96","1,074.61"
8/2/2010,"1,076.02","1,051.59","1,074.61"
3/30/2012,"1,074.88","1,062.67","1,074.48"
8/5/2010,"1,083.90","1,069.14","1,074.40"
2/7/2012,"1,077.34","1,062.73","1,074.37"
2/13/2012,"1,080.77","1,070.39","1,074.31"
2/6/2012,"1,077.38","1,064.86","1,074.11"
9/23/2010,"1,090.66","1,066.86","1,074.07"
10/9/2012,"1,084.17","1,073.29","1,073.66"
12/27/2007,"1,088.08","1,073.14","1,073.66"
8/9/2010,"1,077.78","1,066.87","1,073.53"
8/3/2010,"1,074.69","1,067.73","1,073.17"
6/22/2011,"1,095.27","1,072.78","1,073.15"
10/16/2012,"1,072.86","1,062.72","1,072.86"
11/6/2012,"1,073.88","1,063.16","1,072.48"
9/28/2012,"1,088.54","1,072.24","1,072.45"
6/28/2011,"1,082.91","1,068.31","1,072.36"
11/23/2012,"1,071.77","1,058.31","1,071.77"
11/27/2012,"1,075.56","1,068.24","1,071.73"
8/4/2010,"1,075.45","1,063.61","1,071.28"
9/7/2012,"1,074.83","1,064.53","1,070.87"
7/27/2011,"1,083.08","1,066.71","1,070.50"
11/2/2012,"1,069.91","1,062.60","1,069.91"
2/14/2012,"1,080.28","1,067.14","1,069.64"
11/28/2012,"1,069.97","1,061.19","1,069.39"
11/26/2012,"1,074.21","1,065.11","1,068.98"
9/10/2010,"1,072.34","1,062.38","1,068.89"
6/27/2011,"1,069.33","1,048.47","1,068.89"
7/28/2011,"1,073.35","1,059.43","1,068.79"
10/4/2010,"1,083.93","1,068.00","1,068.74"
7/31/2012,"1,071.41","1,061.61","1,068.16"
4/26/2010,"1,077.47","1,067.82","1,067.90"
12/17/2007,"1,096.10","1,067.03","1,067.85"
9/10/2012,"1,073.31","1,066.89","1,067.57"
6/20/2011,"1,075.73","1,064.23","1,067.30"
10/22/2012,"1,075.95","1,061.89","1,067.28"
9/9/2010,"1,068.35","1,054.55","1,067.04"
4/23/2010,"1,068.29","1,039.25","1,066.82"
7/30/2012,"1,067.89","1,056.87","1,066.13"
2/2/2012,"1,070.86","1,058.60","1,066.12"
7/29/2011,"1,071.25","1,053.31","1,065.97"
8/1/2012,"1,068.99","1,060.99","1,065.91"
11/19/2007,"1,106.52","1,058.77","1,065.74"
8/27/2012,"1,065.55","1,055.92","1,065.55"
2/10/2012,"1,075.59","1,058.50","1,065.37"
7/22/2010,"1,067.08","1,035.95","1,065.37"
10/11/2012,"1,069.02","1,055.85","1,065.34"
2/1/2012,"1,067.31","1,034.71","1,065.29"
8/6/2010,"1,082.51","1,062.22","1,065.22"
10/19/2012,"1,081.39","1,064.62","1,064.64"
12/18/2007,"1,079.19","1,059.78","1,064.62"
3/15/2011,"1,073.57","1,045.58","1,064.60"
12/19/2007,"1,072.36","1,058.39","1,064.47"
7/14/2010,"1,067.50","1,055.16","1,063.74"
10/15/2012,"1,068.07","1,058.00","1,063.71"
11/5/2012,"1,068.27","1,062.18","1,063.35"
8/10/2010,"1,071.66","1,059.78","1,063.32"
11/26/2007,"1,084.97","1,057.03","1,062.65"
3/7/2012,"1,068.97","1,054.93","1,062.64"
11/1/2012,"1,064.08","1,047.28","1,062.51"
8/22/2012,"1,077.09","1,057.85","1,061.80"
4/29/2010,"1,061.77","1,042.06","1,061.77"
