date,high,low,close,buy,actual P&L
2013-02-21,1195.14,1184.56,1188.95,1.0,3.5699537416983276
2013-02-22,1207.36,1191.26,1205.1,1.0,21.795351164369777
2013-02-25,1212.32,1197.9,1199.44,0.0,0.0
2013-02-26,1191.67,1180.76,1180.9,0.0,0.0
2013-02-27,1194.13,1178.53,1194.07,0.0,0.0
2013-02-28,1200.0,1192.52,1199.4,0.0,0.0
2013-03-01,1203.76,1189.77,1199.21,1.0,4.069999999999936
2013-03-04,1203.64,1190.37,1203.47,1.0,13.74022234741392
2013-03-05,1219.22,1208.55,1217.41,1.0,16.976804199559865
2013-03-06,1221.0,1208.1,1208.39,1.0,-9.320000000000164
2013-03-07,1213.33,1206.07,1208.09,1.0,6.75
2013-03-08,1219.83,1211.4,1215.14,0.0,0.0
2013-03-11,1218.28,1212.1,1218.08,1.0,-6.620000000000118
2013-03-12,1219.5,1208.3,1208.52,0.0,0.0
2013-03-13,1211.47,1202.99,1210.89,0.0,0.0
2013-03-14,1222.8,1214.88,1221.85,1.0,6.459999999999809
2013-03-15,1218.99,1213.82,1217.35,1.0,-17.47752233123174
2013-03-18,1211.85,1194.83,1209.67,0.0,0.0
2013-03-19,1210.19,1195.39,1195.98,0.0,0.0
2013-03-20,1205.83,1198.05,1203.1,0.0,0.0
2013-03-21,1198.48,1183.63,1187.72,0.0,0.0
2013-03-22,1196.98,1179.75,1196.43,0.0,0.0
2013-03-25,1206.78,1191.5,1195.58,0.0,0.0
2013-03-26,1199.91,1192.35,1194.99,1.0,-1.0899999999999181
2013-03-27,1200.2,1185.06,1194.49,0.0,0.0
2013-03-28,1203.44,1192.75,1201.19,1.0,7.446103702404798
2013-04-02,1211.25,1200.9,1210.08,1.0,2.1900000000000546
2013-04-03,1210.36,1201.01,1203.38,1.0,-22.15732205274071
2013-04-04,1201.46,1179.82,1183.01,0.0,0.0
2013-04-05,1184.8,1162.07,1168.79,0.0,0.0
2013-04-08,1177.83,1162.09,1164.85,0.0,0.0
2013-04-09,1178.4,1169.38,1175.62,0.0,0.0
2013-04-10,1194.67,1175.73,1193.66,1.0,19.910000000000082
2013-04-11,1197.37,1190.44,1195.53,1.0,-8.330000000000155
2013-04-12,1192.4,1183.34,1185.33,1.0,-17.920000000000073
2013-04-15,1186.94,1168.57,1177.61,0.0,0.0
2013-04-16,1177.2,1164.4,1167.48,0.0,0.0
2013-04-17,1171.06,1146.52,1147.48,0.0,0.0
2013-04-18,1155.47,1140.69,1146.65,0.0,0.0
2013-04-19,1153.99,1143.46,1147.31,0.0,0.0
2013-04-22,1158.29,1142.81,1143.3,0.0,0.0
2013-04-23,1172.79,1143.83,1172.79,1.0,32.24228340647733
2013-04-24,1176.91,1161.05,1176.91,1.0,16.752777284484637
2013-04-25,1198.33,1174.66,1194.86,1.0,17.75
2013-04-26,1196.55,1186.75,1194.66,1.0,3.25
2013-04-29,1200.2,1188.38,1198.11,1.0,4.329999999999927
2013-04-30,1204.04,1198.33,1198.99,0.0,0.0
2013-05-02,1197.1,1186.79,1194.42,,
2013-05-03,1208.61,1190.94,1203.34,1.0,10.793837207276056
2013-05-06,1207.2,1200.0,1205.17,1.0,5.245797200220068
2013-05-07,1215.14,1207.19,1208.1,1.0,7.584391620629958
2013-05-08,1221.83,1209.27,1221.83,1.0,18.352238429077033
2013-05-10,1232.85,1223.37,1227.31,1.0,2.060000000000173
2013-05-13,1230.48,1220.81,1223.89,1.0,-2.4600000000000364
2013-05-14,1225.98,1218.35,1224.85,0.0,0.0
2013-05-15,1230.4,1222.91,1230.12,0.0,0.0
2013-05-16,1239.91,1228.82,1235.0,1.0,7.086810039063039
2013-05-17,1244.67,1232.53,1244.25,1.0,13.318618819303992
2013-05-20,1250.1,1240.04,1243.37,1.0,3.8900000000001
2013-05-21,1248.16,1236.31,1248.14,1.0,11.575513194320592
2013-05-22,1257.56,1246.28,1254.57,1.0,-17.379317892212384
2013-05-23,1234.17,1216.05,1224.45,0.0,0.0
2013-05-24,1231.29,1214.82,1217.06,0.0,0.0
2013-05-27,1231.68,1220.68,1231.68,0.0,0.0
2013-05-28,1245.8,1236.4,1244.04,1.0,-9.310000000000173
2013-05-29,1238.24,1220.49,1222.37,1.0,-18.8599999999999
2013-05-30,1229.04,1216.66,1225.18,0.0,0.0
2013-05-31,1225.55,1209.56,1214.77,0.0,0.0
2013-06-03,1222.66,1202.39,1209.71,0.0,0.0
2013-06-04,1220.0,1205.47,1207.56,0.0,0.0
2013-06-05,1205.17,1182.77,1185.04,0.0,0.0
2013-06-07,1197.98,1175.53,1192.98,0.0,0.0
2013-06-10,1197.17,1188.91,1192.86,0.0,0.0
2013-06-11,1190.97,1178.54,1184.62,0.0,0.0
2013-06-12,1192.91,1176.53,1177.26,0.0,0.0
2013-06-13,1174.03,1155.94,1173.57,0.0,0.0
2013-06-14,1185.21,1174.42,1177.59,0.0,0.0
2013-06-17,1196.45,1180.23,1191.39,1.0,17.502059270494556
2013-06-18,1198.12,1183.4,1193.95,1.0,-16.550000000000182
2013-06-19,1192.21,1174.16,1174.84,0.0,0.0
2013-06-20,1163.66,1137.12,1138.6,0.0,0.0
2013-06-24,1129.34,1108.96,1112.14,0.0,0.0
2013-06-25,1133.21,1117.88,1129.25,0.0,0.0
2013-06-26,1147.82,1128.77,1144.78,0.0,0.0
2013-06-27,1163.34,1144.07,1161.0,1.0,6.220000000000027
2013-06-28,1166.36,1150.26,1151.0,1.0,4.6400000000001
2013-07-01,1165.98,1150.39,1165.64,1.0,10.38000000000011
2013-07-02,1167.34,1153.88,1161.38,0.0,0.0
2013-07-03,1154.73,1141.9,1154.54,0.0,0.0
2013-07-04,1178.3,1158.83,1175.22,1.0,26.096574414748602
2013-07-05,1186.33,1164.84,1167.52,1.0,4.924842164601387
2013-07-08,1186.96,1173.52,1182.64,1.0,22.906334834536892
2013-07-09,1194.77,1185.18,1194.75,1.0,12.669999999999845
2013-07-10,1197.34,1185.81,1195.31,1.0,12.624792295338011
2013-07-11,1211.37,1204.89,1211.37,1.0,15.420000000000073
2013-07-12,1216.92,1210.57,1210.73,1.0,3.8600000000001273
2013-07-15,1222.6,1213.89,1215.23,1.0,1.8899999999998727
2013-07-16,1219.69,1210.4,1212.62,0.0,0.0
2013-07-17,1218.38,1205.71,1211.1,,
2013-07-18,1219.57,1207.42,1217.57,0.0,0.0
2013-07-19,1221.21,1208.71,1221.21,1.0,6.0137683468130945
2013-07-22,1225.17,1210.24,1213.38,1.0,-4.529999999999973
2013-07-23,1222.46,1215.05,1216.68,0.0,0.0
2013-07-24,1232.61,1220.08,1230.34,1.0,16.155881537808
2013-07-25,1232.95,1220.73,1232.95,1.0,-2.480000000000018
2013-07-26,1237.26,1224.66,1227.86,1.0,-5.970000000000027
2013-07-29,1236.29,1224.89,1226.98,0.0,0.0
2013-07-30,1238.78,1230.5,1236.86,0.0,0.0
2013-07-31,1242.05,1233.3,1234.07,1.0,3.2994215578944477
2013-08-01,1248.38,1240.1,1248.38,1.0,18.037279878415347
2013-08-02,1252.82,1246.06,1250.54,1.0,3.3899999999998727
2013-08-05,1253.65,1248.31,1251.77,1.0,-8.420000000000073
2013-08-06,1254.0,1239.95,1242.12,0.0,0.0
2013-08-07,1244.3,1236.09,1240.41,0.0,0.0
2013-08-08,1254.36,1245.08,1249.22,0.0,0.0
2013-08-09,1258.07,1249.94,1253.79,1.0,4.470000000000027
2013-08-12,1257.21,1250.02,1253.69,1.0,6.683451049087125
2013-08-13,1263.57,1254.08,1260.44,1.0,8.789999999999964
2013-08-14,1265.88,1260.2,1262.48,1.0,-15.372505883435224
2013-08-15,1258.72,1238.41,1245.35,0.0,0.0
2013-08-16,1255.21,1240.83,1255.02,0.0,0.0
2013-08-19,1257.45,1250.17,1250.84,0.0,0.0
2013-08-20,1248.24,1236.69,1247.15,1.0,-12.379672304117094
2013-08-21,1250.03,1226.05,1226.05,0.0,0.0
2013-08-22,1241.44,1226.56,1237.14,0.0,0.0
2013-08-23,1243.82,1234.84,1243.82,0.0,0.0
2013-08-26,1246.95,1234.91,1245.99,1.0,-21.236277539838056
2013-08-27,1241.41,1222.44,1224.85,0.0,0.0
2013-08-28,1226.02,1206.12,1218.15,0.0,0.0
2013-08-29,1225.53,1218.42,1224.31,0.0,0.0
2013-08-30,1226.23,1214.02,1214.35,0.0,0.0
2013-09-02,1232.38,1220.98,1230.88,1.0,20.97859592987379
2013-09-03,1240.99,1226.22,1238.64,1.0,11.639999999999873
2013-09-04,1244.59,1232.71,1242.52,1.0,5.259999999999991
2013-09-05,1250.11,1241.59,1243.9,1.0,6.529999999999973
2013-09-06,1250.13,1238.45,1249.05,1.0,5.209999999999809
2013-09-09,1251.05,1242.49,1249.11,1.0,4.564558510876623
2013-09-10,1268.25,1255.68,1268.22,1.0,22.071721557548926
2013-09-11,1274.16,1265.86,1270.66,1.0,0.07999999999992724
2013-09-12,1271.38,1265.18,1268.3,1.0,-4.690000000000055
2013-09-13,1266.89,1262.21,1265.97,0.0,0.0
2013-09-16,1279.99,1273.77,1278.41,1.0,8.25
2013-09-17,1277.53,1273.62,1274.22,1.0,-1.6700000000000728
2013-09-18,1277.12,1271.38,1276.74,1.0,9.272993265071364
2013-09-19,1291.88,1282.92,1286.49,1.0,9.039999999999964
2013-09-20,1287.01,1283.19,1285.78,1.0,-11.720000000000027
2013-09-23,1286.69,1273.34,1274.77,0.0,0.0
2013-09-24,1282.73,1274.78,1282.73,0.0,0.0
2013-09-25,1276.65,1263.03,1265.69,0.0,0.0
2013-09-26,1277.41,1272.27,1275.23,0.0,0.0
2013-09-27,1279.67,1266.24,1269.48,0.0,0.0
2013-09-30,1262.14,1253.29,1259.6,0.0,0.0
2013-10-01,1269.25,1258.62,1268.35,0.0,0.0
2013-10-02,1265.28,1255.53,1260.24,0.0,0.0
2013-10-03,1267.98,1254.57,1256.27,0.0,0.0
2013-10-04,1258.83,1250.83,1251.39,0.0,0.0
2013-10-07,1249.35,1239.26,1246.86,0.0,0.0
2013-10-08,1247.85,1239.92,1241.82,0.0,0.0
2013-10-09,1245.85,1234.04,1235.36,0.0,0.0
2013-10-10,1261.62,1242.17,1260.52,1.0,30.91464304085889
2013-10-11,1268.01,1260.24,1266.39,1.0,-1.7999999999999545
2013-10-14,1262.01,1254.46,1258.72,1.0,-0.9300000000000637
2013-10-15,1272.39,1262.5,1265.46,1.0,7.289999999999964
2013-10-16,1266.94,1253.77,1266.01,0.0,0.0
2013-10-17,1269.11,1257.99,1266.91,1.0,5.455147109161317
2013-10-18,1283.9,1268.35,1283.9,1.0,20.007056392420054
2013-10-21,1290.76,1284.24,1288.55,1.0,12.550849561911491
2013-10-22,1300.92,1291.03,1300.23,1.0,3.0699999999999363
2013-10-23,1295.1,1288.79,1291.62,1.0,-1.6300000000001091
2013-10-24,1298.66,1290.02,1298.6,1.0,-0.9899999999997817
2013-10-25,1291.61,1284.31,1290.63,0.0,0.0
2013-10-28,1294.97,1285.3,1288.42,0.0,0.0
2013-10-29,1293.7,1285.01,1290.78,0.0,0.0
2013-10-30,1295.6,1287.95,1291.14,0.0,0.0
2013-10-31,1290.68,1281.88,1283.52,0.0,0.0
2013-11-01,1285.49,1274.95,1278.42,0.0,0.0
2013-11-04,1286.32,1279.73,1281.41,0.0,0.0
2013-11-05,1285.29,1271.58,1274.07,0.0,0.0
2013-11-06,1288.14,1275.12,1283.48,1.0,14.109262465814936
2013-11-07,1296.48,1279.85,1284.69,1.0,-1.6200000000001182
2013-11-08,1287.15,1274.95,1281.86,1.0,3.019999999999982
2013-11-11,1287.99,1282.67,1287.71,1.0,-2.0
2013-11-12,1288.01,1278.91,1279.86,0.0,0.0
2013-11-13,1278.37,1269.75,1274.7,0.0,0.0
2013-11-14,1289.46,1281.84,1289.17,0.0,0.0
2013-11-15,1296.76,1289.77,1295.93,1.0,12.904726490037547
2013-11-18,1305.43,1293.43,1304.8,1.0,3.5799999999999272
2013-11-19,1301.17,1296.41,1299.51,1.0,-10.099999999999909
2013-11-20,1298.28,1289.67,1294.7,0.0,0.0
2013-11-21,1290.58,1281.77,1290.5,0.0,0.0
2013-11-22,1297.87,1290.45,1297.87,0.0,0.0
2013-11-25,1306.13,1301.22,1306.13,1.0,7.910000000000082
2013-11-26,1308.13,1304.07,1305.78,1.0,4.0
2013-11-27,1311.47,1305.22,1310.13,1.0,9.430000000000064
2013-11-28,1316.3,1310.71,1315.21,1.0,-2.4200000000000728
2013-11-29,1314.85,1307.71,1307.71,0.0,0.0
2013-12-02,1309.09,1301.11,1304.58,0.0,0.0
2013-12-03,1305.11,1278.98,1281.32,0.0,0.0
2013-12-04,1288.3,1269.42,1279.03,0.0,0.0
2013-12-05,1284.2,1269.51,1269.51,0.0,0.0
2013-12-06,1278.69,1263.3,1274.63,0.0,0.0
2013-12-09,1284.78,1273.92,1283.35,0.0,0.0
2013-12-10,1282.67,1266.96,1270.2,0.0,0.0
2013-12-11,1276.29,1265.28,1268.05,0.0,0.0
2013-12-12,1265.15,1253.23,1255.0,0.0,0.0
2013-12-13,1261.81,1252.69,1255.71,0.0,0.0
2013-12-16,1269.11,1254.13,1269.08,0.0,0.0
2013-12-17,1275.01,1262.83,1263.26,1.0,6.43054551163641
2013-12-18,1277.46,1268.49,1275.12,1.0,17.66742996622952
2013-12-19,1300.89,1286.05,1300.89,1.0,32.207907636870914
2013-12-20,1311.38,1296.56,1309.92,1.0,19.669999999999845
2013-12-23,1320.56,1311.52,1320.56,1.0,24.5
2013-12-27,1335.59,1326.66,1334.42,1.0,12.3900000000001
2013-12-30,1338.53,1326.73,1332.95,1.0,-10.070000000000164
2014-01-02,1334.71,1320.76,1324.35,0.0,0.0
2014-01-03,1330.69,1320.52,1325.12,0.0,0.0
2014-01-07,1330.09,1323.37,1326.24,0.0,0.0
2014-01-08,1332.22,1323.2,1324.83,0.0,0.0
2014-01-09,1332.66,1322.3,1323.58,0.0,0.0
2014-01-10,1334.47,1325.96,1329.84,1.0,7.1140519692644375
2014-01-13,1335.52,1328.33,1328.65,1.0,-8.41575633531761
2014-01-14,1325.51,1313.92,1323.89,0.0,0.0
2014-01-15,1343.93,1329.39,1342.99,1.0,18.75999999999999
2014-01-16,1345.22,1340.12,1342.65,1.0,8.020858418377202
2014-01-17,1351.83,1341.12,1350.1,1.0,8.329999999999927
2014-01-20,1352.78,1346.8,1350.98,1.0,-0.07999999999992724
2014-01-21,1355.37,1348.66,1350.02,1.0,4.672690240912971
2014-01-22,1358.55,1349.76,1355.24,1.0,-9.29100656067294
2014-01-23,1354.84,1337.52,1339.8,0.0,0.0
2014-01-24,1344.69,1318.48,1318.53,0.0,0.0
2014-01-27,1318.85,1307.83,1317.24,0.0,0.0
2014-01-28,1321.3,1309.22,1318.41,0.0,0.0
2014-01-29,1327.25,1295.61,1310.13,0.0,0.0
2014-01-30,1311.12,1297.52,1302.83,0.0,0.0
2014-01-31,1306.29,1292.04,1304.45,0.0,0.0
2014-02-03,1312.32,1285.21,1285.91,0.0,0.0
2014-02-04,1283.9,1275.77,1280.99,0.0,0.0
2014-02-05,1295.81,1283.96,1292.46,0.0,0.0
2014-02-06,1313.83,1298.03,1308.14,1.0,20.74000000000001
2014-02-07,1315.41,1308.33,1313.2,1.0,10.509999999999991
2014-02-10,1319.41,1313.42,1318.65,1.0,20.639678606411508
2014-02-11,1335.12,1322.52,1335.12,1.0,11.36999999999989
2014-02-12,1341.14,1330.0,1330.02,1.0,-4.739999999999782
2014-02-13,1330.41,1318.38,1330.38,1.0,5.870000000000118
2014-02-14,1337.14,1328.72,1335.89,0.0,0.0
2014-02-17,1345.58,1338.79,1342.2,1.0,-6.850000000000136
2014-02-18,1343.36,1325.82,1329.04,0.0,0.0
2014-02-19,1338.0,1324.63,1338.0,0.0,0.0
2014-02-20,1341.87,1325.01,1341.85,0.0,0.0
2014-02-21,1350.17,1343.29,1349.12,1.0,12.873610265820616
2014-02-24,1370.11,1351.33,1370.11,1.0,22.820000000000164
2014-02-25,1372.51,1363.04,1371.94,1.0,3.25
2014-02-26,1373.68,1368.2,1373.36,1.0,-3.1100000000001273
2014-02-27,1373.66,1359.12,1368.83,0.0,0.0
2014-02-28,1371.3,1363.49,1369.13,0.0,0.0
2014-03-03,1349.53,1334.09,1335.56,0.0,0.0
2014-03-04,1363.51,1343.66,1363.44,0.0,0.0
2014-03-05,1368.14,1361.99,1364.92,0.0,0.0
2014-03-06,1376.45,1370.5,1374.32,1.0,-6.560000000000173
2014-03-07,1376.32,1356.6,1358.36,0.0,0.0
2014-03-10,1367.19,1354.35,1359.93,0.0,0.0
2014-03-11,1365.53,1353.24,1359.18,0.0,0.0
2014-03-12,1355.22,1342.68,1346.36,0.0,0.0
2014-03-13,1351.25,1336.7,1337.23,0.0,0.0
2014-03-14,1329.95,1317.92,1326.82,0.0,0.0
2014-03-17,1350.48,1327.24,1349.39,0.0,0.0
2014-03-18,1362.08,1344.04,1359.07,1.0,11.089999999999918
2014-03-19,1362.94,1356.63,1360.48,1.0,-6.599999999999909
2014-03-20,1352.47,1342.71,1352.47,0.0,0.0
2014-03-21,1354.89,1345.78,1351.43,0.0,0.0
2014-03-24,1353.66,1335.5,1335.5,0.0,0.0
2014-03-25,1350.77,1337.82,1350.67,0.0,0.0
2014-03-26,1359.28,1349.46,1351.48,0.0,0.0
2014-03-27,1344.29,1337.36,1341.69,1.0,-5.0
2014-03-28,1350.26,1342.77,1346.48,0.0,0.0
2014-03-31,1365.03,1349.82,1364.97,1.0,21.973110807277862
2014-04-01,1377.38,1367.45,1375.01,1.0,12.529999999999973
2014-04-02,1382.13,1374.18,1377.5,1.0,-6.129999999999882
2014-04-03,1375.17,1368.35,1368.88,0.0,0.0
2014-04-04,1376.48,1366.41,1369.69,0.0,0.0
2014-04-07,1363.73,1356.65,1357.31,0.0,0.0
2014-04-08,1363.52,1352.17,1361.53,0.0,0.0
2014-04-09,1371.65,1364.4,1366.53,0.0,0.0
2014-04-10,1373.32,1354.99,1354.99,0.0,0.0
2014-04-11,1348.43,1330.71,1344.12,0.0,0.0
2014-04-14,1349.97,1332.12,1348.22,0.0,0.0
2014-04-15,1351.73,1328.82,1329.28,0.0,0.0
2014-04-16,1342.55,1336.64,1342.55,0.0,0.0
2014-04-17,1345.75,1338.93,1341.56,0.0,0.0
2014-04-22,1369.45,1354.54,1369.45,1.0,11.5
2014-04-23,1364.35,1352.47,1353.06,1.0,-4.180000000000064
2014-04-24,1369.38,1351.06,1365.27,1.0,7.289999999999964
2014-04-25,1368.33,1357.73,1360.35,0.0,0.0
2014-04-28,1368.39,1353.48,1357.56,0.0,0.0
2014-04-29,1371.71,1358.41,1371.65,1.0,6.830000000000155
2014-04-30,1367.8,1362.9,1364.39,1.0,-11.460000000000036
2014-05-02,1369.31,1357.92,1360.19,1.0,-12.567402309663521
2014-05-05,1362.61,1346.31,1358.59,0.0,0.0
2014-05-06,1364.6,1350.74,1352.98,0.0,0.0
2014-05-07,1352.79,1341.83,1343.13,0.0,0.0
2014-05-08,1359.13,1345.41,1359.13,0.0,0.0
2014-05-09,1358.77,1351.23,1354.34,0.0,0.0
2014-05-12,1364.81,1357.48,1364.78,1.0,16.59550771150316
2014-05-13,1373.62,1367.65,1373.62,1.0,11.150000000000091
2014-05-14,1375.93,1369.45,1375.93,1.0,10.388365781216862
2014-05-15,1386.5,1376.5,1385.84,1.0,6.210000000000036
2014-05-16,1384.18,1377.4,1382.14,1.0,-5.919999999999845
2014-05-19,1382.42,1372.34,1379.92,0.0,0.0
2014-05-20,1384.37,1380.01,1381.27,0.0,0.0
2014-05-21,1389.05,1374.66,1385.86,0.0,0.0
2014-05-22,1391.0,1384.11,1388.52,1.0,4.781301373913493
2014-05-23,1392.3,1382.54,1392.28,1.0,7.258976442213225
2014-05-26,1397.47,1393.57,1394.15,1.0,6.403352141506048
2014-05-27,1399.34,1389.03,1395.39,1.0,-1.300000000000182
2014-05-28,1397.72,1389.74,1392.85,0.0,0.0
2014-05-30,1404.63,1393.16,1402.08,1.0,10.399962025081322
2014-06-02,1406.26,1397.9,1399.4,1.0,-6.309999999999945
2014-06-03,1398.86,1392.19,1395.77,1.0,-1.9300000000000637
2014-06-04,1397.9,1391.84,1397.47,0.0,0.0
2014-06-05,1401.23,1391.2,1391.2,0.0,0.0
2014-06-09,1406.44,1400.96,1406.44,1.0,15.019999999999982
2014-06-10,1406.74,1401.5,1406.22,1.0,-6.0900000000001455
2014-06-11,1410.09,1398.28,1400.35,1.0,-8.549999999999955
2014-06-12,1402.66,1395.49,1397.67,0.0,0.0
2014-06-13,1397.39,1383.29,1390.15,0.0,0.0
2014-06-16,1392.16,1380.28,1382.98,0.0,0.0
2014-06-17,1390.09,1380.17,1384.27,0.0,0.0
2014-06-18,1389.61,1378.42,1378.42,0.0,0.0
2014-06-19,1391.52,1383.23,1386.04,0.0,0.0
2014-06-23,1399.17,1381.23,1396.08,1.0,12.564105932332723
2014-06-24,1400.56,1393.0,1400.37,1.0,-15.579999999999927
2014-06-25,1393.82,1375.26,1380.5,0.0,0.0
2014-06-26,1383.16,1369.65,1372.38,0.0,0.0
2014-06-27,1379.02,1372.7,1379.02,0.0,0.0
2014-06-30,1384.13,1375.04,1376.81,0.0,0.0
2014-07-01,1384.36,1372.88,1384.36,1.0,10.684063062704581
2014-07-02,1390.02,1384.71,1388.11,1.0,8.181245664541393
2014-07-03,1409.44,1390.01,1409.44,1.0,11.830000000000155
2014-07-04,1409.17,1399.94,1399.94,1.0,-12.330000000000155
2014-07-07,1404.68,1396.35,1397.11,1.0,-18.350000000000136
2014-07-08,1399.88,1381.59,1381.59,0.0,0.0
2014-07-09,1385.43,1376.68,1379.77,0.0,0.0
2014-07-10,1379.09,1355.55,1357.82,0.0,0.0
2014-07-11,1366.53,1356.24,1362.35,0.0,0.0
2014-07-14,1383.04,1367.96,1382.55,0.0,0.0
2014-07-15,1386.03,1368.83,1372.25,1.0,9.854916833449124
2014-07-16,1393.12,1374.86,1393.12,1.0,4.1099999999999
2014-07-17,1390.88,1376.36,1376.36,0.0,0.0
2014-07-18,1388.82,1373.45,1387.37,1.0,7.170000000000073
2014-07-21,1389.92,1378.64,1383.53,0.0,0.0
2014-07-22,1399.09,1389.98,1399.09,1.0,14.600000000000136
2014-07-23,1401.91,1395.34,1398.13,1.0,6.610000000000127
2014-07-24,1407.55,1397.04,1405.7,1.0,5.989999999999782
2014-07-25,1408.57,1401.0,1404.12,1.0,-4.830000000000155
2014-07-28,1408.2,1395.23,1400.87,0.0,0.0
2014-07-29,1404.72,1397.18,1397.89,0.0,0.0
2014-07-30,1402.96,1395.86,1398.23,0.0,0.0
2014-07-31,1400.36,1377.29,1379.87,0.0,0.0
2014-08-01,1383.55,1360.53,1361.44,0.0,0.0
2014-08-04,1371.54,1360.14,1361.03,0.0,0.0
2014-08-05,1368.29,1360.47,1366.13,0.0,0.0
2014-08-06,1358.48,1342.19,1344.3,0.0,0.0
2014-08-07,1349.7,1334.06,1334.4,0.0,0.0
2014-08-08,1333.85,1320.99,1331.56,0.0,0.0
2014-08-11,1358.16,1339.83,1357.36,1.0,18.40000000000009
2014-08-12,1356.5,1346.93,1349.96,1.0,4.460000000000036
2014-08-13,1361.82,1354.81,1361.82,1.0,3.980000000000018
2014-08-14,1357.64,1350.04,1353.94,0.0,0.0
2014-08-15,1368.51,1352.98,1352.98,0.0,0.0
2014-08-18,1369.32,1362.32,1369.32,1.0,20.380786474316892
2014-08-19,1376.61,1369.6,1376.61,1.0,4.180000000000064
2014-08-20,1381.02,1367.87,1373.5,1.0,8.420000000000073
2014-08-21,1385.18,1373.38,1385.03,1.0,9.220000000000027
2014-08-22,1388.07,1378.17,1382.72,0.0,0.0
2014-08-25,1394.69,1385.56,1394.69,1.0,14.819999999999936
2014-08-26,1397.54,1388.73,1397.54,1.0,2.7200000000000273
2014-08-27,1398.48,1392.81,1397.41,1.0,-14.509999999999991
2014-08-28,1394.83,1380.59,1383.03,0.0,0.0
2014-08-29,1388.99,1382.1,1388.89,0.0,0.0
2014-09-01,1393.59,1382.47,1386.97,0.0,0.0
2014-09-02,1391.94,1384.69,1387.94,1.0,12.437833331908905
2014-09-03,1402.18,1391.88,1398.48,1.0,12.556538906213063
2014-09-04,1402.34,1392.2,1397.99,1.0,-10.089999999999918
2014-09-05,1398.05,1384.86,1388.39,0.0,0.0
2014-09-08,1392.73,1383.35,1392.73,0.0,0.0
2014-09-09,1391.31,1382.56,1382.78,0.0,0.0
2014-09-10,1388.31,1376.18,1387.38,0.0,0.0
2014-09-11,1394.05,1378.44,1382.85,0.0,0.0
2014-09-12,1389.6,1383.12,1388.59,1.0,12.409242519889176
2014-09-15,1396.87,1380.22,1393.22,1.0,6.7000000000000455
2014-09-16,1395.29,1384.55,1395.29,1.0,6.089867126171612
2014-09-17,1409.12,1399.29,1407.04,1.0,16.110574260305157
2014-09-18,1416.8,1406.84,1416.79,1.0,16.159763707788443
2014-09-19,1424.22,1418.23,1421.48,1.0,1.5
2014-09-22,1423.6,1412.79,1418.29,1.0,-16.160000000000082
2014-09-23,1417.48,1405.32,1405.32,0.0,0.0
2014-09-24,1411.23,1399.4,1411.23,0.0,0.0
2014-09-25,1413.88,1391.01,1393.09,0.0,0.0
2014-09-26,1400.31,1387.31,1396.2,0.0,0.0
2014-09-29,1400.11,1384.09,1392.39,0.0,0.0
2014-09-30,1403.22,1390.89,1403.0,1.0,-9.078333329765883
2014-10-01,1399.8,1381.59,1381.59,0.0,0.0
2014-10-02,1382.22,1353.93,1353.93,0.0,0.0
2014-10-03,1371.42,1360.97,1369.52,0.0,0.0
2014-10-06,1380.73,1365.67,1365.71,0.0,0.0
2014-10-07,1364.04,1337.63,1337.63,0.0,0.0
2014-10-08,1336.43,1325.99,1331.83,0.0,0.0
2014-10-09,1348.81,1316.15,1322.31,0.0,0.0
2014-10-10,1316.93,1297.46,1302.34,0.0,0.0
2014-10-13,1308.02,1289.33,1294.64,0.0,0.0
2014-10-14,1308.93,1287.73,1307.86,0.0,0.0
2014-10-15,1309.03,1269.91,1269.91,0.0,0.0
2014-10-16,1285.33,1246.56,1271.01,0.0,0.0
2014-10-17,1310.46,1267.78,1310.46,0.0,0.0
2014-10-20,1310.83,1293.24,1306.44,1.0,24.184077768016778
2014-10-21,1338.12,1301.51,1338.12,1.0,37.899999999999864
2014-10-22,1348.15,1334.13,1344.34,1.0,23.76000000000022
2014-10-23,1363.7,1336.11,1361.88,1.0,14.230000000000018
2014-10-24,1367.34,1353.82,1358.57,1.0,-1.550000000000182
2014-10-27,1374.07,1348.79,1360.33,1.0,15.511587660422038
2014-10-28,1381.29,1364.86,1380.83,1.0,26.89329022611605
2014-10-29,1393.46,1383.49,1389.95,1.0,16.350000000000136
2014-10-30,1398.02,1379.91,1397.18,1.0,22.15621483202858
2014-10-31,1414.08,1404.19,1412.84,1.0,1.8699999999998909
2014-11-03,1414.93,1396.23,1399.05,1.0,-12.970000000000027
2014-11-04,1407.51,1397.34,1399.87,0.0,0.0
2014-11-05,1414.09,1406.49,1414.09,0.0,0.0
2014-11-06,1422.61,1406.31,1415.3,1.0,-3.209999999999809
2014-11-07,1422.11,1404.98,1410.88,1.0,2.519999999999982
2014-11-10,1417.95,1406.71,1417.82,0.0,0.0
2014-11-11,1425.06,1418.78,1424.93,1.0,-8.960000000000036
2014-11-12,1426.14,1408.86,1408.86,0.0,0.0
2014-11-13,1423.13,1412.68,1422.76,1.0,6.740000000000009
2014-11-14,1424.4,1411.58,1415.6,0.0,0.0
2014-11-17,1421.82,1408.35,1419.92,1.0,15.573761753200188
2014-11-18,1432.38,1419.31,1432.38,1.0,8.089999999999918
2014-11-19,1432.58,1426.04,1428.01,1.0,-8.670000000000073
